Year,Description,Image Alt,Image Link
1996,On the exorbitant petrol price hike.,Petrol Pumped!,https://amul.com/files/hits/amul-hits-844.gif
1996,On the terrible state of Indian cricket.,Mera Bharat Kahaan?,https://amul.com/files/hits/amul-hits-843.gif
1996,On the speculation about Prime Minister Deve Gowda's capabilities.,Lambe race ka Gowda,https://amul.com/files/hits/amul-hits-842.gif
1996,About the infighting among the coalition government.,Consensus? or Nonsensus?,https://amul.com/files/hits/amul-hits-841.gif
1996,When Atal Behari Vajpayee became Prime Minister.,Atal Behari Raj Paye!,https://amul.com/files/hits/amul-hits-840.gif
1996,On the large number of Lok Sabha candidates from the film industry.,Lights! Camera! El-Action!,https://amul.com/files/hits/amul-hits-839.gif
1996,The above hoarding was blackened out by the Election Commissioner's office. This was AMUL's response.,If you aren't Pulled up,https://amul.com/files/hits/amul-hits-838.gif
1996,On the infighting within the Congress government during the general election.,Polls apart!,https://amul.com/files/hits/amul-hits-837.gif
1996,On the mad cow disease.,Union jacked by mad cows,https://amul.com/files/hits/amul-hits-836.gif
1996,On the unruly behaviour of the Calcutta crowds during the 1996 World Cup Cricket.,The Good The Bad The Ugly,https://amul.com/files/hits/amul-hits-835.gif
1995,Waste Bengal,Waste Bengal,https://amul.com/files/hits/amul-hits-913.gif
1995,Ten Du-Ten Don't,Ten Du-Ten Don't,https://amul.com/files/hits/amul-hits-912.gif
1995,Shame Warne,Shame Warne,https://amul.com/files/hits/amul-hits-911.gif
1995,Sabse Chhotta Rupaiya,Sabse Chhotta Rupaiya,https://amul.com/files/hits/amul-hits-910.gif
1995,Trimurty,Trimurty,https://amul.com/files/hits/amul-hits-909.gif
1995,Jaya Hind,Jaya Hind,https://amul.com/files/hits/amul-hits-908.gif
1995,Name Game,Name Game,https://amul.com/files/hits/amul-hits-907.gif
1995,Throws of passion,Throws of passion,https://amul.com/files/hits/amul-hits-906.gif
1995,Gun Tantra,Gun Tantra,https://amul.com/files/hits/amul-hits-905.gif
1995,Golden high,Golden High,https://amul.com/files/hits/amul-hits-904.gif
1995,Hello whats going on??,Tele con,https://amul.com/files/hits/amul-hits-903.gif
1995,Dairy Godmother,Dairy Godmother,https://amul.com/files/hits/amul-hits-902.gif
1995,50 Years,50 Years,https://amul.com/files/hits/amul-hits-901.gif
1995,Once Bitten twice hai!!,Once Bitten twice hai!!,https://amul.com/files/hits/amul-hits-900.gif
1995,Dianamighty!!,Dianamighty!!,https://amul.com/files/hits/amul-hits-899.gif
1995,Naam Gumm Jayega,Naam Gumm Jayega,https://amul.com/files/hits/amul-hits-898.gif
1995,Artist vs Artiste,Artist vs Artiste,https://amul.com/files/hits/amul-hits-897.gif
1995,Bill hai ke maanta nahin,Bill hai ke maanta nahin,https://amul.com/files/hits/amul-hits-896.gif
1995,Khalnayak,Khalnayak,https://amul.com/files/hits/amul-hits-895.gif
1995,Fail Gaadi,Fail Gaadi,https://amul.com/files/hits/amul-hits-894.gif
1995,Homage Sweet Homage,Homage Sweet Homage,https://amul.com/files/hits/amul-hits-893.gif
1995,Con man or God man,Chandra slimy,https://amul.com/files/hits/amul-hits-892.gif
1995,Rangeela Geela,Rangeela,https://amul.com/files/hits/amul-hits-891.gif
1995,Tel. them what you want,Tel. them what you want,https://amul.com/files/hits/amul-hits-890.gif
1995,Relative Failure,Relative Failure,https://amul.com/files/hits/amul-hits-889.gif
1995,Surabhi,Surabhi,https://amul.com/files/hits/amul-hits-888.gif
1995,Dutt's Enough!,Dutt's Enough!,https://amul.com/files/hits/amul-hits-887.gif
1995,"(So) Man, Woman and Wild.",Hiss & Hers,https://amul.com/files/hits/amul-hits-886.gif
1995,Khoon Ka Katra,Khoon Ka Katra,https://amul.com/files/hits/amul-hits-885.gif
1995,Power Games,Power Games,https://amul.com/files/hits/amul-hits-884.gif
1995,Victory or Defeat,Victory or Defeat,https://amul.com/files/hits/amul-hits-883.gif
1995,Maya Memsaab,Maya Memsaab,https://amul.com/files/hits/amul-hits-882.gif
1995,They didn't see (I) to (I),They didn't see (I) to (I),https://amul.com/files/hits/amul-hits-881.gif
1995,The Bedi vanishes,The Bedi vanishes,https://amul.com/files/hits/amul-hits-880.gif
1995,Only Kiran of Hope,Only Kiran of Hope,https://amul.com/files/hits/amul-hits-879.gif
1995,Glad Rags to Riches,Glad Rags to Riches,https://amul.com/files/hits/amul-hits-878.gif
1995,Teeth Yatra,Teeth Yatra,https://amul.com/files/hits/amul-hits-877.gif
1995,Honesty was his Best Policy,Goodbye Morarjibhai,https://amul.com/files/hits/amul-hits-876.gif
1995,Smog on the Water!!,Smog on the Water,https://amul.com/files/hits/amul-hits-875.gif
1994,"Use unleaded petrol, Amul spreads social awareness. A case of fuel for thought.",Less Harm fuel.,https://amul.com/files/hits/amul-hits-955.gif
1994,"Boxing Champion, Mike Tyson convicted for rape, is released after serving out his jail term. He is raring to go.",A `bout' time,https://amul.com/files/hits/amul-hits-954.gif
1994,Arnold Schwarznegger has fans swooning when his movie True Lies is released.,`Slurp' znegger,https://amul.com/files/hits/amul-hits-953.gif
1994,Ajit Wadekar wants Wonderkid Sachin Tendulkar to be given a flat in Sportsfield - a highrise specially built by the Government for sportsmen - as a gesture of appreciation.,Neeche cricket ke kaptan -- Upar Sachin,https://amul.com/files/hits/amul-hits-952.gif
1994,When the Australians accused Pakistan of bribing their players to `throw' the crucial third test on their infamous tour to Pakistan.,Border dispute!,https://amul.com/files/hits/amul-hits-951.gif
1994,"With his birthday falling on 29th Feb, former Prime Minister, Morarji Desai known for his strict health regimen congratulated by Amul, on his 100th birthday.","For the 100-year young, Morarjibhai",https://amul.com/files/hits/amul-hits-950.gif
1994,"With elections around the corner, Amul cashes in on election fever.",Vote for me!,https://amul.com/files/hits/amul-hits-949.gif
1994,The chop & the beard seem to have brought Andre good luck. He wins at Wimbledon.,Andre Shabasshi,https://amul.com/files/hits/amul-hits-948.gif
1994,Tennis superstar goes in for a new look with a beard and a chop. The effect rhymes perfectly with his surname!,Andre Aghastly!,https://amul.com/files/hits/amul-hits-947.gif
1994,Amul takes a dig at all the foreign whiskies that were pouring into India.,Bahar ka maal in your bar?,https://amul.com/files/hits/amul-hits-946.gif
1994,Certain taxis in Mumbai city were to be equipped with air-conditioners to keep the blistering heat at bay.,Tastee even without A.C.,https://amul.com/files/hits/amul-hits-945.gif
1994,Little Master Sunil Gavasker when appointed Sheriff .,Sher if You Can,https://amul.com/files/hits/amul-hits-944.gif
1994,Aladdin and his genie open up a magical world for kids with their delightful performance on celluloid.,Polish for Maska.,https://amul.com/files/hits/amul-hits-943.gif
1994,"Zubin Mehta comes to India to perform with his troupe. He described the event as ""a homecoming.""",Aapra Dikra nu favourite,https://amul.com/files/hits/amul-hits-942.gif
1994,"Following in the footsteps of Sushmita Sen, Miss Universe, hazel-eyed, Indian beauty Aishwarya Rai wins the Miss World title.",We've licked the world and the universe,https://amul.com/files/hits/amul-hits-941.gif
1994,Mother Teresa's service to mankind.,A real mother of a butter.,https://amul.com/files/hits/amul-hits-940.gif
1994,"The highly successful Damania Airlines introduced the catamaran in India, from Mumbai to Goa.",Cuts like a knife through butter,https://amul.com/files/hits/amul-hits-939.gif
1994,When Lady Di's extra-marital affair was brought into the open.,Caught in the act,https://amul.com/files/hits/amul-hits-938.gif
1994,Sardar Vallabhai Patel helped dairy farmers break free from oppression and exploitation by the middleman. Actor Paresh Rawal gave a sterling rendition in and as `Sardar'.,A tribute to the leader who inspired,https://amul.com/files/hits/amul-hits-937.gif
1994,"The action duo Akshay Kumar & Saif Pataudi make their movie Mein Khiladi, Tu Anari run to packed houses. While one plays the streetsmart stuntman the other acts as a buffoon.","Saif, for all Anaris and Khiladis",https://amul.com/files/hits/amul-hits-936.gif
1994,Election commissioner T.N. Seshan introduced a new code : Identity Cards for voters. The Amul girl poses here for her picture as a citizen.,Everyone's National Identity,https://amul.com/files/hits/amul-hits-935.gif
1994,India wins a Gold Medal for weight lifting at the Commonwealth Games.,Congrats! The gold was worth weighting for.,https://amul.com/files/hits/amul-hits-934.gif
1994,"The film, Mrs. Doubtfire had the audience splitting their sides with laughter.",No Doubtfire about this taste,https://amul.com/files/hits/amul-hits-933.gif
1994,The youngest Indian boy to swim across the English Channel.,Rihen reigns,https://amul.com/files/hits/amul-hits-932.gif
1994,"When the song in the Hindi film, Mohra, became a chartbuster and the movie a box office hit.",Tu cheez badi hai maska mast!,https://amul.com/files/hits/amul-hits-931.gif
1994,"Apologising for short supply of butter with a promise to hit the shelves, soon.","Utterless, butterless....but not for long",https://amul.com/files/hits/amul-hits-930.gif
1994,"This Amul hoarding celebrates Brazil's victory at the World Cup. Truly unbeatable, weren't they?",Unbeatable eatable!,https://amul.com/files/hits/amul-hits-929.gif
1994,Supercop Kiran Bedi makes news with her reforms in Tihar Jail. The line is based on a very popular song in a Hindi movie - Darr.,,https://amul.com/files/hits/amul-hits-928.gif
1994,Maradona tested positive for steroids and was banned from professional football for some time.,Don't cry for me Argentina,https://amul.com/files/hits/amul-hits-927.gif
1994,"The `No liquor' ban aboard domestic airliners, distressed few passengers but Amul butter brought back their smiles.",Available on board and bread,https://amul.com/files/hits/amul-hits-926.gif
1994,Steffi's surprising defeat makes tennis lovers aware of the game's increasingly competitive nature.,Lori's story - The falling graf.,https://amul.com/files/hits/amul-hits-925.gif
1994,Amul takes a dig at the World Cup (football) hosted by the United States of America.,Head for the U.S.A,https://amul.com/files/hits/amul-hits-924.gif
1994,Nothing like golden butter on a rainy day.,Spread a little sunshine,https://amul.com/files/hits/amul-hits-923.gif
1994,Tribute to an illustrious man - founder Chairman of the Kaira District Co-operative Milk Producers' Union Ltd.,Amul pays homage to Tribhovandasbhai Patel our founding father 1903 - 1994.,https://amul.com/files/hits/amul-hits-922.gif
1994,"The movie 1942, a Love Story, set against a pre-Independence backdrop creates waves. The film is also remembered for the delicate picturisation of its songs",AMUL - a Love Story,https://amul.com/files/hits/amul-hits-921.gif
1994,"Channel [V] arrives and relegates MTV to second place among teenaged Indian viewers, hungry for this brand of music.",Channelise your taste,https://amul.com/files/hits/amul-hits-920.gif
1994,When the Prime Minister was accompanied by his cooks on his tours abroad.,What's the Rao about?,https://amul.com/files/hits/amul-hits-919.gif
1994,"Sushmita Sen wins the Miss Universe crown, for India.",Sen per cent world class,https://amul.com/files/hits/amul-hits-918.gif
1994,When Pakistan Captain Imran Khan admitted stroking or manipulating the ball.,Lift this instead,https://amul.com/files/hits/amul-hits-917.gif
1994,"Elections in Africa centred around living legend Nelson Mandela, who idolised by his nation, was swept to power.",One man. One vote. One butter.,https://amul.com/files/hits/amul-hits-916.gif
1994,This Amul line describes Brian Lara's phenomenal form when he scored the highest ever test and one day scores.,,https://amul.com/files/hits/amul-hits-915.gif
1994,"Manmohan Singh's liberalisation policy encouraged multinationals to come to India and gave Indians the taste of Coke, Pepsi and good times.",Be Indian Bye Indian,https://amul.com/files/hits/amul-hits-914.gif
1993,"Hindi movie `Roop ki rani, Choron ka raja' is released in theatres across the country.",maska ka raja,https://amul.com/files/hits/amul-hits-989.gif
1993,"The guru of butter salutes the guru of poetry, in the auspicious month of April.","Makkhan ki rani,",https://amul.com/files/hits/amul-hits-988.gif
1993,When Finance Minister Manmohan Singh increases the Income Tax exemption rate,Immensely Tasty Cut!,https://amul.com/files/hits/amul-hits-987.gif
1993,Many unauthorised structures are demolished by the BMC.,This structure is raised and razed,https://amul.com/files/hits/amul-hits-986.gif
1993,This is about stiff competition and growing popularity among private domestic carriers.,Damania spreads East West,https://amul.com/files/hits/amul-hits-985.gif
1993,Apache Indian comes to town.,Apack che Indian,https://amul.com/files/hits/amul-hits-984.gif
1993,Apache Indian comes to town.,Unwrap this wrapper,https://amul.com/files/hits/amul-hits-983.gif
1993,"`Choli ke peeche kya hai?' a raunchy number from the Hindi movie, Khalnayak, stirs a hornet's nest",Roti ke neeche kya hai?,https://amul.com/files/hits/amul-hits-982.gif
1993,"Maruti Udyog in collaboration with Suzuki, introduces Zen on Indian roads.",Zen & the art of eating butter,https://amul.com/files/hits/amul-hits-981.gif
1993,When the Indian cricket team departs to play in Sri Lanka.,Lanka chale Kapil ji,https://amul.com/files/hits/amul-hits-980.gif
1993,A spoof on the lie - detector used to acquire confessions from those suspected to be involved in the stock market scam.,Utterly Butterlie detector,https://amul.com/files/hits/amul-hits-979.gif
1993,"T.N. Seshan, strictly defines the Election Code, as the elections are fast approaching; to ensure free and fair elections .",My Obseshan,https://amul.com/files/hits/amul-hits-978.gif
1993,STAR TV brings satellite communication and foreign cultures into Indian homes with its 5 main channels.,Use any of these 5 channels,https://amul.com/files/hits/amul-hits-977.gif
1993,"Michael Jackson's Black or White strikes gold, it's a chart - buster.",Just eat it,https://amul.com/files/hits/amul-hits-976.gif
1993,The nation remembers the tenets of Gandhism on Mahatma Gandhi's birth anniversary.,Remembering the Father of the Nation,https://amul.com/files/hits/amul-hits-975.gif
1993,"India's billiards champion, Geet Sethi wins yet again.","Geet, your `jeet' a great feat",https://amul.com/files/hits/amul-hits-974.gif
1993,Bylines of Coke `Always the real thing' & `Coke is it',Eat the real thing,https://amul.com/files/hits/amul-hits-973.gif
1993,"Fulfilling the need for a direct railway line through the Konkan, this railway line extends from Konkan to Goa.",Konkan's favourite makkhan,https://amul.com/files/hits/amul-hits-972.gif
1993,"A catch phrase propagated by the WWF champions, as their programme gains popularity.",I'll eat you alive!,https://amul.com/files/hits/amul-hits-971.gif
1993,"Bidding adieu to the great industrialist, JRD Tata on his demise.","Avjo, JRD",https://amul.com/files/hits/amul-hits-970.gif
1993,`Wah Kya Scene Hai' a programme on Zee channel made extremely popular by a lively hostess.,"Wah, kya cream hai",https://amul.com/files/hits/amul-hits-969.gif
1993,"Amul the all - time favourite, ushers in the New Year.",Amullian wishes for the New Year,https://amul.com/files/hits/amul-hits-968.gif
